Time_s,RR_ms,PQ_ms,QT_ms,PQ_smooth,QT_smooth
0.17046900203539628,554.3968540484786,105.41348633316142,271.3421222279526,97.36106723826715,289.15504931665805
0.7209793975484027,550.4926508509541,97.60507993811244,273.2942238267148,97.38817976047218,287.6096355509713
1.2675854640152178,546.5884476534296,99.55718153687468,263.53371583290357,96.62902913873131,285.59246389891695
1.82004802405132,552.4447524497164,101.50928313563692,269.3900206291903,97.07268859299546,284.47444207417135
2.3607975969488475,540.7321428571429,99.55718153687468,275.24632542547704,97.18212459171394,289.07371175004295
2.897642840800184,536.8279396596184,,339.66567818463125,97.03446562462808,292.8152398143373
3.4325359201284242,534.8758380608562,,343.5698813821557,96.6848034701245,295.8828280409637
3.9518116832718984,519.2590252707581,87.8445719443012,277.1984270242393,96.17353876568677,298.54140450403986
4.473039610938468,521.2111268695203,97.60507993811244,275.24632542547704,94.87213769984528,297.8907039711192
4.982554551466464,509.4985172769468,89.79667354306343,267.4379190304281,96.13015873015873,300.6236462093863
5.492069491994458,509.4985172769468,101.50928313563692,273.2942238267148,99.29690132370638,304.5278494069108
5.987919280860783,495.8338060856111,,339.66567818463125,104.37236548048821,303.87714887399005
6.485721234250205,497.78590768437334,,,103.46138473439916,302.70588791473267
6.973762365024147,488.02539969056215,,335.76147498710674,103.33124462781502,298.02084407770326
7.4559470022288,482.1690948942754,,335.76147498710674,100.59830238954787,295.9386023723569
7.934227310387264,478.2648916967509,85.89247034553892,261.5816142341413,100.85858260271617,295.54818205260443
8.410555454022631,476.3127900979887,,314.288357400722,99.55718153687467,293.7262205604263
8.882979268611807,472.4085869004642,,322.09676379577104,99.03662111053806,292.554959601169
9.353450918677886,470.45648530170195,177.6412454873646,259.62951263537906,97.73522004469656,292.4248194945848
9.814161746128487,460.69597730789064,85.89247034553892,257.6774110366168,97.42288378889461,286.69865480488227
10.272920409055994,458.7438757091284,93.70087674058793,269.3900206291903,96.40779095753824,280.19164947567475
10.729726907460403,456.79177411036613,50.75464156781846,312.3362558019598,93.64882069795428,279.93136926250645
