Time_s,RR_ms,PQ_ms,QT_ms,PQ_smooth,QT_smooth
1.3840939955378795,702.7612519399896,105.41418779099844,290.8650737196068,106.81727015164252,333.8115946714951
2.1083519255019887,724.2345124159338,,361.14119891360576,106.98672454302465,337.0651189860321
2.824801144630905,716.426054061045,,357.23696973616137,107.0734851914123,339.4727269787894
3.5529634300126105,728.1387415933781,105.41418779099844,288.9129591308846,107.10010493580398,341.7975179889949
4.300647492482297,747.6598874806001,,359.18908432488354,107.08161900219865,343.572167615106
5.0307619555728005,730.0908561821003,,359.18908432488354,107.02843639321102,344.7734689004735
5.674980599476186,644.1978142783238,109.31841696844283,290.8650737196068,106.94799211070874,346.0820292291774
6.328960131923562,653.9583872219348,,363.093313502328,106.84573848939472,346.95583290222453
6.994652730623727,665.6710747542679,,363.093313502328,106.81320324624934,351.3806259699948
7.685723639538268,691.0485644076565,,361.14119891360576,106.74813275995862,351.64090791515775
8.349464060529634,663.7189601655458,,365.04542809105016,106.6505270305225,352.0313308329022
9.013204481521,663.7189601655458,,363.093313502328,106.52038605794102,352.1614718054837
9.729653700649918,716.426054061045,,359.18908432488354,106.3034844369719,347.73667873771336
10.475385585410807,745.7077728918779,,363.093313502328,106.02585036213141,347.86681971029486
11.269921912891649,794.5106376099327,,359.18908432488354,105.68748383341956,352.29161277806514
11.982466776602969,712.5218248836006,,357.23696973616137,105.40768074236937,351.9011898603207
12.603259288000777,620.7724392136574,,365.04542809105016,105.18644108898087,351.77104888773925
13.204530022310603,601.2512933264355,,363.093313502328,105.02376487325401,347.2161148473875
13.809705112038026,605.15552250388,103.46207320227626,290.8650737196068,104.8719337385756,346.95583290222453
14.442210689688622,632.4851267459907,103.46207320227626,292.817188308329,104.73094768494568,346.6955509570615
15.217225240081483,774.9894917227108,,361.14119891360576,104.60080671236419,347.085973874806
15.951244058589582,733.9950853595448,,357.23696973616137,104.48151082083116,347.3462558199689
16.663788922300903,712.5218248836006,,357.23696973616137,104.3730600103466,347.86681971029486
17.386094674556215,722.2823978272115,,361.14119891360576,104.2754542809105,348.2572426280393
18.118161315355515,732.0429707708224,105.41418779099844,292.817188308329,104.18869363252284,347.8668197102949
18.89903239887477,780.8458354888774,,361.14119891360576,104.11277806518365,348.2572426280393
19.62524250654768,726.186627004656,,359.18908432488354,104.0477075788929,353.20259958613553
20.290935105247843,665.6710747542679,,365.04542809105016,103.96094693050526,358.01781557165026
20.937105926860028,646.149928867046,,366.9975426797724,103.82646792550439,358.2780975168132
21.577420215345814,640.2935851008795,,366.9975426797724,103.64427056389032,354.24372736678737
22.24116063633718,663.7189601655458,,363.093313502328,103.45050511582457,354.3738683393688
22.887331457949365,646.149928867046,,359.18908432488354,103.24517158130712,344.2228724780134
23.500315258511982,612.9639808587687,,368.94965726849455,103.028269960338,348.9079474909467
24.105490348239403,605.15552250388,,365.04542809105016,102.84751860953037,348.9079474909467
24.7399481035988,634.4372413347128,,365.04542809105016,102.70291752888427,349.0380884635282
25.39978416917257,659.8147309881014,,365.04542809105016,102.59446671839972,348.9079474909467
26.065476767872735,665.6710747542679,101.50995861355405,296.72141748577343,102.52216617807667,348.64766554578375
26.756547676787275,691.0485644076565,,359.18908432488354,102.48601590791515,348.38738360062075
27.416383742361045,659.8147309881014,,208.87626099327468,102.48601590791513,348.38738360062075
28.08402851877001,667.6231893429901,,363.093313502328,102.52216617807667,348.51752457320225
28.76143418372296,677.3837622866012,,361.14119891360576,102.5944667183997,347.99696068287636
29.450552914928704,689.0964498189343,,361.14119891360576,102.70291752888427,347.86681971029486
30.163097778640026,712.5218248836006,,363.093313502328,102.84751860953037,347.6065377651319
30.893212241730527,730.0908561821003,,363.093313502328,103.02826996033797,347.346255819969
31.568665728974683,675.4316476978789,,363.093313502328,103.24517158130712,351.77104888773925
32.24997574934523,681.2879914640455,,363.093313502328,103.46207320227624,351.9011898603207
32.93909448055098,689.0964498189343,,361.14119891360576,103.67897482324537,362.05218572167615
33.63016538946552,691.0485644076565,,361.14119891360576,103.89587644421451,362.05218572167615
34.325140653797654,694.9527935851008,,363.093313502328,104.11277806518365,362.1823266942576
35.024020273547386,698.8570227625453,,361.14119891360576,104.32967968615279,362.1823266942576
35.71704336017073,693.0006789963786,,361.14119891360576,104.5465813071219,362.44260863942054
