Time_s,RR_ms,PQ_ms,QT_ms,PQ_smooth,QT_smooth
-11.621307237042192,495.8446988866397,138.60225835020245,236.20948254048585,143.36061052947875,237.1855547823887
-11.13520788546857,486.08397646761136,146.41083628542512,238.16162702429153,143.26571461707152,237.94472208164643
-10.647156327663732,488.03612095141705,146.41083628542512,236.20948254048585,142.9945834387652,238.94248481781378
-10.219623163026693,427.51964195344135,,212.78374873481783,142.9502165186787,239.40390078671328
-9.62224805627357,597.3562120445345,140.5544028340081,244.01806047570852,142.75056537828948,239.6257353871458
-9.048299424295077,573.9304782388665,142.50654731781378,240.1137715080972,142.43146483766742,239.8134415875117
-8.325983118743915,722.2934590080972,144.45869180161944,245.97020495951418,142.29738898026318,239.8348937246964
-7.679802856210308,646.1598241396762,144.45869180161944,244.01806047570852,142.05104693825913,240.2439144736842
-6.967247581815242,712.5327365890689,142.50654731781378,244.01806047570852,142.18118990384616,240.6343433704454
-6.2429790700328605,724.2456034919029,140.5544028340081,247.92234944331986,141.79076100708505,241.02477226720652
-5.5518980641812075,691.0591472672065,142.50654731781378,244.01806047570852,141.4003321103239,241.6754870951417
-4.938905307578329,612.9733679149798,140.5544028340081,242.06591599190287,140.94483173076924,243.49748861336033
-4.347386819518864,591.4997785931174,138.60225835020245,242.06591599190287,141.20511766194332,243.49748861336036
-3.7812470124652506,566.1219003036438,140.5544028340081,240.1137715080972,141.20511766194332,243.6276315789474
-3.1975373493306627,583.6912006578948,138.60225835020245,245.97020495951418,141.07497469635626,242.97691675101214
-2.6411585734331453,556.3611778846155,140.5544028340081,242.06591599190287,140.94483173076924,242.71663081983806
-2.0867320037668478,554.4090334008098,140.5544028340081,244.01806047570852,141.0749746963563,242.7166308198381
-1.5479230839503053,538.7918775303644,140.5544028340081,245.97020495951418,141.33526062753037,242.45634488866398
-1.007161957902543,540.74402201417,136.65011386639677,240.1137715080972,141.59554655870446,242.7166308198381
-0.4722574505484385,534.8875885627531,144.45869180161944,244.01806047570852,141.9859754554656,242.97691675101214
0.06264705680566607,534.8875885627531,142.50654731781378,242.06591599190287,142.11611842105265,243.36734564777328
0.593647151697331,530.9832995951418,142.50654731781378,236.20948254048585,142.24626138663967,243.75777454453444
1.1656435774446035,571.9783337550608,142.50654731781378,240.1137715080972,142.37640435222676,243.75777454453444
1.7513054468104094,585.6433451417005,144.45869180161944,244.01806047570852,142.50654731781378,244.0180604757085
2.3994379155752377,648.1119686234819,144.45869180161944,244.01806047570852,142.50654731781378,244.14820344129558
3.0924711276581096,693.0112917510122,146.41083628542512,247.92234944331986,142.6366902834008,244.14820344129558
3.742555802654156,650.0641131072875,146.41083628542512,245.97020495951418,143.02711918016198,244.53863233805671
4.359452971719474,616.877656882591,140.5544028340081,247.92234944331986,142.76683324898787,244.6687753036437
4.964636903397473,605.1647899797572,142.50654731781378,245.97020495951418,141.33526062753037,244.92906123481782
5.567868628844256,603.2126454959514,140.5544028340081,245.97020495951418,141.46540359311743,245.70991902834012
6.1515782919788435,583.6912006578948,142.50654731781378,245.97020495951418,141.59554655870446,245.9702049595142
6.721622511494896,570.0261892712551,140.5544028340081,245.97020495951418,142.11611842105265,245.84006199392712
7.278001287392414,556.3611778846155,142.50654731781378,245.97020495951418,142.50654731781378,245.7099190283401
7.824619032133832,546.6004554655871,142.50654731781378,245.97020495951418,142.6366902834008,245.44963309716601
8.359523539487938,534.8875885627531,140.5544028340081,245.97020495951418,142.6366902834008,245.0592042004049
8.886619221917162,527.0790106275304,121.03295799595143,245.97020495951418,143.28740511133603,244.66877530364374
9.425428141733704,538.7918775303644,144.45869180161944,247.92234944331986,143.41754807692308,244.5386323380567
9.944714999238055,519.2704326923077,144.45869180161944,244.01806047570852,144.06826290485833,244.4084893724697
10.454240825586307,509.5097102732794,152.26726973684214,242.06591599190287,144.45869180161944,244.40848937246966
10.969623270628219,515.3661437246964,150.31512525303646,242.06591599190287,144.97926366396763,244.14820344129555
11.492814540595006,523.1747216599191,148.3629807692308,244.01806047570852,145.36969256072877,244.01806047570852
12.010149191868134,517.3182882085022,146.41083628542512,240.1137715080972,145.49983552631582,244.0180604757085
12.521627224447606,511.46185475708506,150.31512525303646,242.06591599190287,145.89026442307696,243.8879175101215
13.042866288183177,521.2225771761134,144.45869180161944,244.01806047570852,147.71226594129556,243.88791751012147
13.558248733225085,515.3661437246964,150.31512525303646,244.01806047570852,147.8424089068826,243.49748861336033
14.071678972035777,513.4139992408907,148.3629807692308,245.97020495951418,147.71226594129558,243.75777454453444
14.585109210846468,513.4139992408907,148.3629807692308,242.06591599190287,147.32183704453442,244.01806047570852
15.086826212269845,501.7011323380567,148.3629807692308,244.01806047570852,147.06155111336037,244.14820344129558
15.586591007461998,499.7489878542511,144.45869180161944,245.97020495951418,146.93140814777328,244.14820344129558
16.084403596422934,497.7968433704454,146.41083628542512,244.01806047570852,147.06155111336037,244.40848937246966
16.58221618538387,497.7968433704454,148.3629807692308,245.97020495951418,146.54097925101217,244.40848937246966
17.068315536957492,486.08397646761136,146.41083628542512,242.06591599190287,146.6711222165992,244.53863233805671
17.56027150722477,491.94040991902835,142.50654731781378,247.92234944331986,150.83569711538465,244.6687753036437
18.04832306502961,488.03612095141705,146.41083628542512,245.97020495951418,155.3907009109312,244.40848937246966
18.53442241660323,486.08397646761136,146.41083628542512,244.01806047570852,155.13041497975712,244.66877530364374
19.01856956194563,484.13183198380574,146.41083628542512,244.01806047570852,155.3907009109312,244.5386323380567
19.498812294825594,480.2275430161944,148.3629807692308,244.01806047570852,155.6509868421053,244.4084893724697
19.979055027705552,480.2275430161944,142.50654731781378,242.06591599190287,155.52084387651823,244.5386323380567
20.459297760585518,480.2275430161944,146.41083628542512,245.97020495951418,155.26055794534417,244.4084893724697
20.92977946230938,470.466820597166,212.78374873481783,245.97020495951418,155.1304149797571,244.53863233805671
21.40026116403325,470.466820597166,216.68803770242917,242.06591599190287,155.00027201417006,244.53863233805671
21.874647278219552,474.3711095647774,144.45869180161944,245.97020495951418,154.870129048583,244.7989182692308
22.347081186174638,472.4189650809717,152.26726973684214,242.06591599190287,154.73998608299596,243.1070597165992
22.819515094129716,472.4189650809717,148.3629807692308,244.01806047570852,154.60984311740893,243.36734564777328
23.297805620778465,478.2753985323887,144.45869180161944,245.97020495951418,154.34955718623485,243.75777454453444
23.780000559889647,482.17968750000006,144.45869180161944,244.01806047570852,154.21941422064776,244.2783464068826
24.275860942619364,495.8446988866397,144.45869180161944,244.01806047570852,153.82898532388666,244.40848937246966
24.775625737811513,499.7489878542511,140.5544028340081,247.92234944331986,154.2194142206478,244.2783464068826
25.269533914310014,493.8925544028341,144.45869180161944,249.87449392712554,149.013695597166,244.7989182692308
25.75758547211485,488.03612095141705,144.45869180161944,218.64018218623485,149.40412449392713,244.7989182692308
26.24758923615091,489.98826543522273,144.45869180161944,247.92234944331986,148.62326670040486,245.18934716599193
26.73173638149331,484.13183198380574,144.45869180161944,249.87449392712554,152.91798456477733,245.31949013157893
27.223692351760594,491.94040991902835,140.5544028340081,249.87449392712554,157.2127024291498,245.18934716599193
