Time_s,RR_ms,PQ_ms,QT_ms,PQ_smooth,QT_smooth
-2.0313088333889606,468.51309707241916,,,122.98468798151002,232.30441063174115
-1.5647328968219165,466.5609591679507,,,122.30298903074328,231.93257484041382
-1.1001091608262823,464.6088212634823,,,121.1441008144398,231.3004539951574
-0.6393898259734687,460.7045454545455,,,119.63816585956418,230.4790349288616
-0.1786704911206547,460.7045454545455,,,117.87194585075942,229.51564219678627
0.2664312391608772,445.0874422187982,,,115.90550656970149,228.44303895257286
0.7115329694424091,445.0874422187982,,,113.78175214615894,227.2846274488224
1.1546824991525302,443.1353043143298,122.98468798151002,232.30441063174115,111.53214560862867,226.05756933744223
1.6036886305768832,448.99171802773503,,,108.0833686440678,223.1293624807396
2.056599163144056,452.89599383667183,,,104.04895030816643,218.8346590909091
2.5192706985682793,462.65668335901387,,,101.83652734976887,216.36195107858245
3.0053686408494267,486.08233821263485,,,99.38550975860298,214.34474191063177
3.497323184844804,491.9387519260401,,,96.69589753466873,212.78303158705702
3.985373327697361,488.0344761171033,,,93.76769067796612,211.67682010785828
4.40900085169338,423.6139252696456,80.03765408320494,208.8787557781202,90.60088918849513,211.02610747303547
4.943903808259782,534.8857858243452,,,87.19549306625578,210.83089368258862
5.414384145969648,470.4652349768876,62.468412942989225,167.88385978428352,83.96052168170813,211.31428021131416
5.818489664251564,404.0925462249615,89.798343605547,195.2137904468413,90.50483160906892,212.41119579572972
6.345583818532325,527.0772342064715,,,95.05052415804535,213.65312733876297
6.81215975509937,466.5609591679507,,,97.59759932863747,215.04007484041387
7.274831290523594,462.65668335901387,,,98.14605712084526,216.57203830068238
7.737502825947819,462.65668335901387,,,96.69589753466873,218.24901771956857
8.198222160800633,460.7045454545455,,,97.08632511556242,220.07101309707244
8.658941495653444,460.7045454545455,68.32482665639446,236.208686440678,97.41168143297382,222.73893489984593
9.11575642936344,456.80026964560864,208.8787557781202,242.0651001540832,97.67196648690293,226.25278312788907
9.570619162502023,454.84813174114026,,,96.69589753466873,227.42406587057016
10.021577494497784,450.9438559322034,,,96.5440645865434,227.61927966101698
10.472535826493548,450.9438559322034,,,96.63082627118645,228.13984976887522
10.859071539632772,386.5233050847458,64.42055084745763,,96.95618258859784,228.98577619414488
11.3607870864852,501.6994414483822,85.89406779661017,236.208686440678,97.30322932717,231.24157999486394
11.805888816766732,445.0874422187982,,,97.67196648690293,234.9072611710324
12.182663527048906,376.7626155624037,66.37268875192605,,98.0623940677966,239.98281972265025
12.684379073901336,501.6994414483822,,,89.4729872881356,244.4727369029276
13.06310598475492,378.71475346687214,83.94192989214176,204.9744799691834,83.68164483821265,248.84552580893688
13.560917130464524,497.7951656394453,,,78.86637134052388,248.87155431432976
14.000162259031828,439.231028505393,83.94192989214176,228.40013482280432,76.19844953775039,247.6742430662558
14.435502986456306,435.3267526964561,,,75.67787942989214,245.253592064715
14.86498711216656,429.47033898305085,,,74.57166795069338,241.60960130970724
15.235905220734502,370.9062018489985,74.1812403697997,312.3420647149461,74.96209553158705,237.1847553929122
15.729811965301288,493.8908898305085,,,76.26352080123267,233.15033705701083
16.102682274440642,372.8583397534669,85.89406779661017,306.4856510015409,77.36973228043145,231.5886267334361
16.58878021672179,486.08233821263485,64.42055084745763,240.1129622496148,78.28072996918335,232.49962442218802
17.014359941289218,425.56606317411405,,,79.58215523882897,234.58190485362096
17.377469247571522,363.0976502311248,56.61199922958398,,78.28072996918337,237.83546802773498
17.861614989281257,484.1302003081664,,,83.7033352593734,230.76439072932718
18.214963292706507,353.3369607087828,81.98979198767336,162.02744607087828,86.21942411402158,223.12936248073962
18.704965636130474,489.98661402157165,85.89406779661017,160.07530816640988,85.82899653312789,214.9303832819723
19.122736558412264,417.7575115562404,,,87.4557781201849,208.2280431432974
19.538555280122644,415.805373651772,,,91.09976887519262,203.02234206471496
19.893855784119303,355.2890986132512,103.4633089368259,,96.30546995377505,202.11134437596306
20.30577010468686,411.90109784283516,64.42055084745763,277.20358243451466,101.90159861325115,202.63191448382128
20.778202642968136,472.417372881356,162.02744607087828,150.31461864406782,107.82308359013868,204.3563029661017
21.188164762964284,409.9489599383668,,,112.96371340523883,207.28450982280435
21.537608665246715,349.432684899846,68.32482665639446,,117.32348805855163,211.41653505392915
21.94171418352863,404.0925462249615,,,121.48804892141759,215.58109591679508
22.404385718952856,462.65668335901387,140.55392912172573,228.40013482280432,124.61146956856702,219.35522919876732
22.804586836091953,400.1882704160247,142.50606702619413,226.44799691833592,127.34446263482282,219.4853717257319
23.20478795323105,400.1882704160247,144.4582049306626,228.40013482280432,127.86503274268105,218.96480161787366
23.599132468655917,394.33185670261946,,,132.4200211864407,216.75237865947614
